n, k, kPlace, ok, back
39,18,18,1,24
39,18,18,1,0
39,18,18,1,6
39,18,18,1,84
39,18,18,1,10
39,18,18,1,0
39,18,18,1,4
39,18,18,1,130
39,18,18,1,2
39,18,18,1,0
39,18,18,1,0
39,18,18,1,7
39,18,18,1,0
39,18,18,1,0
39,18,18,1,13
39,18,18,1,0
39,18,18,1,20
39,18,18,1,1
39,18,18,1,1
39,18,18,1,3
39,18,18,1,18
39,18,18,1,5
39,18,18,1,0
39,18,18,1,4
39,18,18,1,1
39,18,18,1,0
39,18,18,1,2
39,18,18,1,0
39,18,18,1,3
39,18,18,1,1
39,18,18,1,4
39,18,18,1,1
39,18,18,1,5
39,18,18,1,1
39,18,18,1,1
39,18,18,1,1
39,18,18,1,7
39,18,18,1,5
39,18,18,1,19
39,18,18,1,26
39,18,18,1,6
39,18,18,1,53
39,18,18,1,1
39,18,18,1,0
39,18,18,1,2
39,18,18,1,2
39,18,18,1,5
39,18,18,1,36
39,18,18,1,14
39,18,18,1,0
39,18,18,1,2
39,18,18,1,0
39,18,18,1,8
39,18,18,1,1
39,18,18,1,2
39,18,18,1,31
39,18,18,1,3
39,18,18,1,0
39,18,18,1,5
39,18,18,1,4
39,18,18,1,54
39,18,18,1,0
39,18,18,1,0
39,19,19,1,15
39,19,19,1,14
39,19,19,1,0
39,19,19,1,93
39,19,19,1,32
39,19,19,1,4
39,19,19,1,4
39,19,19,1,6
39,19,19,1,11
39,19,19,1,1
39,19,19,1,0
39,19,19,1,0
39,19,19,1,0
39,19,19,1,20
39,19,19,1,9
39,19,19,1,41
39,19,19,1,6
39,19,19,1,12
39,19,19,1,19
39,19,19,1,0
39,19,19,1,0
39,19,19,1,0
39,19,19,1,0
39,19,19,1,5
39,19,19,1,17
39,19,19,1,17
39,19,19,1,1
39,19,19,1,26
39,19,19,1,27
39,19,19,1,2
39,19,19,1,3
39,19,19,1,9
39,19,19,1,24
39,19,19,1,0
39,19,19,1,0
39,19,19,1,2
39,19,19,1,4
39,19,19,1,1
39,19,19,1,1
39,19,19,1,44
39,19,19,1,241
39,19,19,1,0
39,19,19,1,0
39,19,19,1,0
39,19,19,1,4
39,19,19,1,5
39,19,19,1,0
39,19,19,1,1
39,19,19,1,4
39,19,19,1,1
39,19,19,1,32
39,19,19,1,2
39,19,19,1,16
39,19,19,1,36
39,19,19,1,0
39,19,19,1,30
39,19,19,1,18
39,19,19,1,0
39,19,19,1,81
39,19,19,1,0
39,19,19,1,0
39,19,19,1,22
39,19,19,1,2
39,19,19,1,1
39,19,19,1,0
39,19,19,1,47
39,19,19,1,16
39,19,19,1,1
39,19,19,1,5
39,19,19,1,37
39,19,19,1,14
39,19,19,1,16
39,19,19,1,28
39,19,19,1,8
39,19,19,1,5
39,19,19,1,1
39,19,19,1,5
39,19,19,1,9
39,19,19,1,1
39,19,19,1,0
39,19,19,1,3
39,19,19,1,0
39,19,19,1,1
39,19,19,1,0
39,19,19,1,9
39,19,19,1,3
39,19,19,1,6
39,19,19,1,0
39,19,19,1,28
39,19,19,1,0
39,19,19,1,1
39,19,19,1,3
39,19,19,1,0
39,19,19,1,0
39,19,19,1,43
39,19,19,1,3
39,19,19,1,17
39,19,19,1,0
39,19,19,1,0
39,19,19,1,233
39,20,20,1,7
39,20,20,1,14
39,20,20,1,3
39,20,20,1,0
39,20,20,1,4
39,20,20,1,2
39,20,20,1,6
39,20,20,1,54
39,20,20,1,1
39,20,20,1,7
39,20,20,1,296
39,20,20,1,1
39,20,20,1,13
39,20,20,1,6
39,20,20,1,2
39,20,20,1,26
39,20,20,1,8
39,20,20,1,0
39,20,20,1,0
39,20,20,1,1
39,20,20,1,2
39,20,20,1,0
39,20,20,1,2
39,20,20,1,19
39,20,20,1,0
39,20,20,1,2
39,20,20,1,6
39,20,20,1,0
39,20,20,1,11
39,20,20,1,5
39,20,20,1,1
39,20,20,1,5
39,20,20,1,67
39,20,20,1,16
39,20,20,1,2
39,20,20,1,71
39,20,20,1,0
39,20,20,1,0
39,20,20,1,13
39,20,20,1,0
39,20,20,1,0
39,20,20,1,1
39,20,20,1,2
39,20,20,1,7
39,20,20,1,5
39,20,20,1,2
39,20,20,1,3
39,20,20,1,52
39,20,20,1,1
39,20,20,1,28
39,20,20,1,1
39,20,20,1,1
39,20,20,1,0
39,20,20,1,0
39,20,20,1,35
39,20,20,1,0
39,20,20,1,3
39,20,20,1,33
39,20,20,1,24
39,20,20,1,3
39,20,20,1,1
39,20,20,1,11
39,20,20,1,1
39,20,20,1,75
39,20,20,1,6
39,20,20,1,18
39,20,20,1,5
39,20,20,1,3
39,20,20,1,43
39,20,20,1,2
39,20,20,1,16
39,20,20,1,1
39,20,20,1,2
39,20,20,1,114
39,20,20,1,1
39,20,20,1,6
39,20,20,1,1
39,20,20,1,1
39,20,20,1,1
39,20,20,1,1
39,20,20,1,2
39,20,20,1,1
39,20,20,1,5
39,20,20,1,0
39,20,20,1,5
39,20,20,1,19
39,20,20,1,9
39,20,20,1,41
39,20,20,1,3
39,20,20,1,15
39,20,20,1,1
39,20,20,1,10
39,20,20,1,4
39,20,20,1,0
39,20,20,1,23
39,20,20,1,13
39,20,20,1,2
39,20,20,1,6
39,20,20,1,1
39,20,20,1,2
39,21,21,1,68
39,21,21,1,1
39,21,21,1,3
39,21,21,1,4
39,21,21,1,1
39,21,21,1,0
39,21,21,1,3
39,21,21,1,9
39,21,21,1,0
39,21,21,1,12
39,21,21,1,5
39,21,21,1,9
39,21,21,1,0
39,21,21,1,1
39,21,21,1,25
39,21,21,1,35
39,21,21,1,8
39,21,21,1,29
39,21,21,1,20
39,21,21,1,9
39,21,21,1,23
39,21,21,1,55
39,21,21,1,18
39,21,21,1,2
39,21,21,1,5
39,21,21,1,21
39,21,21,1,3
39,21,21,1,11
39,21,21,1,3
39,21,21,1,6
39,21,21,1,0
39,21,21,1,0
39,21,21,1,24
39,21,21,1,0
39,21,21,1,0
39,21,21,1,89
39,21,21,1,4
39,21,21,1,0
39,21,21,1,5
39,21,21,1,2
39,21,21,1,0
39,21,21,1,9
39,21,21,1,5
39,21,21,1,3
39,21,21,1,17
39,21,21,1,16
39,21,21,1,17
39,21,21,1,9
39,21,21,1,2
39,21,21,1,79
39,21,21,1,1
39,21,21,1,7
39,21,21,1,39
39,21,21,1,5
39,21,21,1,17
39,21,21,1,0
39,21,21,1,32
39,21,21,1,81
39,21,21,1,0
39,21,21,1,13
39,21,21,1,0
39,21,21,1,2
39,21,21,1,35
39,21,21,1,90
39,21,21,1,6
39,21,21,1,1
39,21,21,1,3
39,21,21,1,1
39,21,21,1,37
39,21,21,1,3
39,21,21,1,0
39,21,21,1,75
39,21,21,1,1
39,21,21,1,4
39,21,21,1,9
39,21,21,1,3
39,21,21,1,0
39,21,21,1,1
39,21,21,1,3
39,21,21,1,7
39,21,21,1,1
39,21,21,1,1
39,21,21,1,29
39,21,21,1,56
39,21,21,1,17
39,21,21,1,27
39,21,21,1,16
39,21,21,1,31
39,21,21,1,1
39,21,21,1,0
39,21,21,1,27
39,21,21,1,0
39,21,21,1,0
39,21,21,1,0
39,21,21,1,24
39,21,21,1,1
39,21,21,1,1
39,21,21,1,2
39,21,21,1,25
39,21,21,1,13
39,22,22,1,7
39,22,22,1,2
39,22,22,1,18
39,22,22,1,8
39,22,22,1,0
39,22,22,1,40
39,22,22,1,1
39,22,22,1,19
39,22,22,1,81
39,22,22,1,5
39,22,22,1,1
39,22,22,1,4
39,22,22,1,1
39,22,22,1,0
39,22,22,1,0
39,22,22,1,19
39,22,22,1,3
39,22,22,1,23
39,22,22,1,30
39,22,22,1,7
39,22,22,1,23
39,22,22,1,1
39,22,22,1,6
39,22,22,1,0
39,22,22,1,7
39,22,22,1,0
39,22,22,1,3
39,22,22,1,39
39,22,22,1,27
39,22,22,1,34
39,22,22,1,0
39,22,22,1,0
39,22,22,1,17
39,22,22,1,3
39,22,22,1,6
39,22,22,1,9
39,22,22,1,32
39,22,22,1,29
39,22,22,1,2
39,22,22,1,3
39,22,22,1,60
39,22,22,1,9
39,22,22,1,43
39,22,22,1,12
39,22,22,1,0
39,22,22,1,62
39,22,22,1,5
39,22,22,1,1
39,22,22,1,3
39,22,22,1,1
39,22,22,1,1
39,22,22,1,6
39,22,22,1,10
39,22,22,1,31
39,22,22,1,1
39,22,22,1,0
39,22,22,1,0
39,22,22,1,1
39,22,22,1,1
39,22,22,1,26
39,22,22,1,15
39,22,22,1,14
39,22,22,1,1
39,22,22,1,0
39,22,22,1,26
39,22,22,1,52
39,22,22,1,0
39,22,22,1,1
39,22,22,1,20
39,22,22,1,1
39,22,22,1,13
39,22,22,1,14
39,22,22,1,13
39,22,22,1,2
39,22,22,1,1
39,22,22,1,8
39,22,22,1,1
39,22,22,1,0
39,22,22,1,8
39,22,22,1,0
39,22,22,1,12
39,22,22,1,0
39,22,22,1,26
39,22,22,1,22
39,22,22,1,4
39,22,22,1,15
39,22,22,1,35
39,22,22,1,1
39,22,22,1,2
39,22,22,1,58
39,22,22,1,13
39,22,22,1,10
39,22,22,1,1
39,22,22,1,21
39,22,22,1,4
39,22,22,1,16
39,22,22,1,11
39,22,22,1,0
39,22,22,1,20
39,22,22,1,2
39,23,23,1,17
39,23,23,1,5
39,23,23,1,10
39,23,23,1,0
39,23,23,1,2
39,23,23,1,10
39,23,23,1,3
39,23,23,0,7
39,23,23,1,50
39,23,23,1,1
39,23,23,1,15
39,23,23,1,6
39,23,23,1,4
39,23,23,1,15
39,23,23,1,56
39,23,23,1,7
39,23,23,1,16
39,23,23,1,2
39,23,23,1,5
39,23,23,1,0
39,23,23,1,2
39,23,23,1,1
39,23,23,1,0
39,23,23,1,9
39,23,23,0,5
39,23,23,1,1
39,23,23,1,1
39,23,23,1,1
39,23,23,1,0
39,23,23,1,15
39,23,23,1,0
39,23,23,1,28
39,23,23,1,1
39,23,23,1,3
39,23,23,1,5
39,23,23,1,64
39,23,23,1,0
39,23,23,1,3
39,23,23,0,0
39,23,23,1,31
39,23,23,1,8
39,23,23,0,0
39,23,23,1,0
39,23,23,1,4
39,23,23,1,0
39,23,23,1,0
39,23,23,1,4
39,23,23,1,5
39,23,23,1,5
39,23,23,1,1
39,23,23,1,20
39,23,23,1,0
39,23,23,1,1
39,23,23,1,21
39,23,23,1,95
39,23,23,1,3
39,23,23,0,5
39,23,23,1,30
39,23,23,1,0
39,23,23,1,10
39,23,23,1,5
39,23,23,1,7
39,23,23,1,0
39,23,23,1,31
39,23,23,1,2
39,23,23,0,19
39,23,23,1,24
39,23,23,1,4
39,23,23,1,2
39,23,23,1,1
39,23,23,1,0
39,23,23,1,57
39,23,23,1,3
39,23,23,1,0
39,23,23,1,3
39,23,23,1,7
39,23,23,0,0
39,23,23,0,25
39,23,23,1,32
39,23,23,1,10
39,23,23,1,0
39,23,23,1,14
39,23,23,1,1
39,23,23,1,3
39,23,23,1,1
39,23,23,1,1
39,23,23,1,1
39,23,23,1,1
39,23,23,1,51
39,23,23,1,1
39,23,23,1,1
39,23,23,1,23
39,23,23,1,6
39,23,23,1,24
39,23,23,1,1
39,23,23,1,1
39,23,23,1,3
39,23,23,1,84
39,23,23,1,2
39,23,23,1,6
39,24,24,1,1
39,24,24,1,33
39,24,24,1,27
39,24,24,1,5
39,24,24,1,0
39,24,24,1,1
39,24,24,1,13
39,24,24,0,0
39,24,24,1,0
39,24,24,1,0
39,24,24,0,0
39,24,24,0,5
39,24,24,1,0
39,24,24,0,0
39,24,24,0,9
39,24,24,0,0
39,24,24,1,8
39,24,24,1,4
39,24,24,1,2
39,24,24,0,37
39,24,24,1,15
39,24,24,1,12
39,24,24,1,1
39,24,24,0,0
39,24,24,1,0
39,24,24,1,5
39,24,24,0,0
39,24,24,1,15
39,24,24,1,18
39,24,24,1,16
39,24,24,1,4
39,24,24,0,0
39,24,24,1,4
39,24,24,1,35
39,24,24,0,5
39,24,24,1,3
39,24,24,1,0
39,24,24,1,3
39,24,24,1,1
39,24,24,1,2
39,24,24,1,5
39,24,24,0,0
39,24,24,0,21
39,24,24,1,7
39,24,24,1,2
39,24,24,1,0
39,24,24,1,2
39,24,24,0,15
39,24,24,1,2
39,24,24,0,9
39,24,24,1,1
39,24,24,1,5
39,24,24,0,5
39,24,24,1,8
39,24,24,0,15
39,24,24,0,3
39,24,24,0,3
39,24,24,1,1
39,24,24,0,0
39,24,24,1,18
39,24,24,0,0
39,24,24,1,0
39,24,24,0,0
39,24,24,0,0
39,24,24,0,0
39,24,24,1,11
39,24,24,1,3
39,24,24,0,5
39,24,24,1,6
39,24,24,0,3
39,24,24,1,8
39,24,24,1,3
39,24,24,1,11
39,24,24,1,0
39,24,24,0,15
39,24,24,1,23
39,24,24,1,3
39,24,24,0,0
39,24,24,0,3
39,24,24,1,17
39,24,24,0,19
39,24,24,0,9
39,24,24,1,2
39,24,24,1,8
39,24,24,0,23
39,24,24,1,21
39,24,24,0,9
39,24,24,0,9
39,24,24,0,9
39,24,24,0,27
39,24,24,1,1
39,24,24,0,0
39,24,24,1,4
39,24,24,1,7
39,24,24,1,1
39,24,24,1,13
39,24,24,1,0
39,24,24,0,0
39,24,24,1,0
39,24,24,0,27
39,25,25,0,0
39,25,25,1,0
39,25,25,0,13
39,25,25,0,0
39,25,25,1,12
39,25,25,0,0
39,25,25,0,3
39,25,25,0,3
39,25,25,0,0
39,25,25,0,0
39,25,25,1,4
39,25,25,0,19
39,25,25,1,0
39,25,25,0,0
39,25,25,0,9
39,25,25,0,17
39,25,25,0,0
39,25,25,0,0
39,25,25,0,0
39,25,25,0,0
39,25,25,0,15
39,25,25,0,13
39,25,25,0,19
39,25,25,0,17
39,25,25,1,2
39,25,25,0,0
39,25,25,0,0
39,25,25,1,0
39,25,25,0,23
39,25,25,1,26
39,25,25,0,0
39,25,25,1,1
39,25,25,0,13
39,25,25,0,3
39,25,25,0,0
39,25,25,0,0
39,25,25,0,5
39,25,25,1,7
39,25,25,1,0
39,25,25,0,0
39,25,25,0,0
39,25,25,1,1
39,25,25,1,0
39,25,25,1,1
39,25,25,0,0
39,25,25,0,0
39,25,25,1,16
39,25,25,0,0
39,25,25,1,2
39,25,25,1,1
39,25,25,1,0
39,25,25,1,14
39,25,25,0,25
39,25,25,1,5
39,25,25,0,3
39,25,25,0,0
39,25,25,0,19
39,25,25,1,1
39,25,25,0,3
39,25,25,0,9
39,25,25,1,6
39,25,25,1,0
39,25,25,1,7
39,25,25,1,1
39,25,25,0,0
39,25,25,0,5
39,25,25,0,0
39,25,25,0,0
39,25,25,0,3
39,25,25,1,0
39,25,25,1,0
39,25,25,1,5
39,25,25,1,5
39,25,25,0,0
39,25,25,1,0
39,25,25,0,0
39,25,25,1,5
39,25,25,1,8
39,25,25,0,0
39,25,25,0,0
39,25,25,1,5
39,25,25,0,0
39,25,25,0,9
39,25,25,1,18
39,25,25,0,7
39,25,25,0,0
39,25,25,1,13
39,25,25,1,56
39,25,25,0,0
39,25,25,0,0
39,25,25,0,0
39,25,25,1,24
39,25,25,1,1
39,25,25,0,9
39,25,25,0,5
39,25,25,1,4
39,25,25,0,5
39,25,25,0,0
39,25,25,1,0
39,25,25,1,0
39,26,26,0,7
39,26,26,0,0
39,26,26,0,0
39,26,26,1,0
39,26,26,1,0
39,26,26,0,0
39,26,26,1,0
39,26,26,0,0
39,26,26,1,2
39,26,26,0,0
39,26,26,1,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,3
39,26,26,0,0
39,26,26,1,2
39,26,26,1,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,1,2
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,1,1
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,9
39,26,26,1,1
39,26,26,0,0
39,26,26,1,0
39,26,26,0,0
39,26,26,0,3
39,26,26,1,0
39,26,26,1,0
39,26,26,0,3
39,26,26,0,0
39,26,26,0,5
39,26,26,0,0
39,26,26,1,0
39,26,26,0,0
39,26,26,0,7
39,26,26,0,9
39,26,26,0,0
39,26,26,0,5
39,26,26,1,0
39,26,26,0,5
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,5
39,26,26,0,0
39,26,26,0,13
39,26,26,1,1
39,26,26,0,0
39,26,26,0,5
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,5
39,26,26,0,0
39,26,26,0,3
39,26,26,0,0
39,26,26,0,0
39,26,26,0,5
39,26,26,0,0
39,26,26,0,3
39,26,26,0,0
39,26,26,0,3
39,26,26,0,3
39,26,26,0,0
39,26,26,1,1
39,26,26,0,0
39,26,26,0,3
39,26,26,0,3
39,26,26,0,0
39,26,26,0,0
39,26,26,0,5
39,26,26,0,3
39,26,26,1,0
39,26,26,0,0
39,26,26,1,3
39,26,26,0,0
39,26,26,1,1
39,26,26,1,1
39,26,26,0,3
39,26,26,0,0
39,26,26,1,0
39,26,26,0,0
39,26,26,0,0
39,26,26,0,0
39,26,26,1,1
39,27,27,0,0
39,27,27,0,0
39,27,27,0,5
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,1,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,3
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,1,9
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,5
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,3
39,27,27,0,0
39,27,27,1,3
39,27,27,0,0
39,27,27,0,0
39,27,27,1,0
39,27,27,1,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,11
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,5
39,27,27,0,0
39,27,27,0,5
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,21
39,27,27,0,0
39,27,27,0,0
39,27,27,1,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,0,0
39,27,27,1,1
39,27,27,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,3
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,1,1
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,28,28,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,3
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,29,29,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,7
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,30,30,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,31,31,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
39,32,32,0,0
